,0,1,2,3,4,5,6,7,8,9
0,0.32318807752272477,0.7756173616645523,-2.131805173236298,0.23707647145775912,-0.20049297733957056,-0.8637376028814725,-0.8590181539299507,0.06499224819774178,0.019268758715332648,-0.9594139848822393
1,0.32318807752272477,-3.0627010206453917,-2.131805173236298,0.0504660974411489,-0.20049297733957056,-0.8637376028814725,-0.8590181539299507,-0.5839511995231101,-0.037200125909218715,-0.9594139848822393
2,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,0.0504660974411489,-0.20049297733957056,-0.8637376028814725,-1.5838026417284032,-0.5839511995231101,-0.037200125909218715,-0.9594139848822393
3,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.20049297733957056,-0.8637376028814725,-1.5838026417284032,-0.5839511995231101,-0.09952108081625079,-0.9594139848822393
4,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.20049297733957056,-0.8637376028814725,-1.5838026417284032,-0.5839511995231101,-0.09952108081625079,-0.9594139848822393
5,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.20049297733957056,-0.8637376028814725,-1.5838026417284032,-0.5839511995231101,-0.09952108081625079,-0.9594139848822393
6,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.20049297733957056,-0.8637376028814725,-1.5838026417284032,-0.5839511995231101,-0.09952108081625079,-0.9594139848822393
7,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.5161005503479562,-1.0783179142775134,-1.5838026417284032,-0.5839511995231101,-0.09952108081625079,-0.9594139848822393
8,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.5161005503479562,-1.0783179142775134,-1.5838026417284032,-0.5839511995231101,-0.1658085427048574,-0.9594139848822393
9,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.09426451490423157,-0.5303729050606463,-1.0783179142775134,-1.5838026417284032,-0.5839511995231101,-0.1658085427048574,-1.862168437993341
10,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.346950643505771,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-0.5839511995231101,-0.1658085427048574,-1.862168437993341
11,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.346950643505771,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-0.5839511995231101,-0.1658085427048574,-1.862168437993341
12,-0.09597179530188846,-3.0627010206453917,-2.131805173236298,-0.346950643505771,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-1.464521858008042,-0.18070326042384585,-1.862168437993341
13,-0.09597179530188846,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-1.464521858008042,-0.18070326042384585,-1.862168437993341
14,-0.09597179530188846,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-1.464521858008042,-0.18070326042384585,-3.692497357704741
15,-0.09597179530188846,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-2.1727970467853046,-0.18070326042384585,-3.692497357704741
16,-0.09597179530188846,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.0783179142775134,-1.5838026417284032,-2.1727970467853046,-0.18070326042384585,-3.692497357704741
17,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.0783179142775134,-1.6958941208935254,-2.1727970467853046,-0.18070326042384585,-3.692497357704741
18,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-2.1727970467853046,-0.2658785719878227,-3.692497357704741
19,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.46564923116241275,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-2.1727970467853046,-0.2658785719878227,-3.692497357704741
20,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.4919268216724571,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-2.1727970467853046,-0.2658785719878227,-3.692497357704741
21,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.4919268216724571,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-2.1727970467853046,-0.2658785719878227,-3.692497357704741
22,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.4919268216724571,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-2.1727970467853046,-0.2658785719878227,-3.692497357704741
23,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
24,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
25,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
26,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
27,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
28,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
29,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
30,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
31,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
32,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
33,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
34,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
35,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-1.8089693482606508,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
36,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
37,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
38,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
39,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
40,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
41,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
42,-0.7194170894105215,-3.0627010206453917,-3.076544649032564,-0.769049724584476,-2.4823075632620073,-1.2877778851383057,-1.6958941208935254,-3.472277747844775,-0.2658785719878227,-3.692497357704741
