,0,1,2,3,4,5,6,7,8,9
0,-1.8864306203454508,-0.8204509758414282,0.06399020167789597,-0.5810235792900244,-0.6089211662748446,-0.9279691098420222,-0.10416032404796888,-0.35307391746997785,-0.034373709986131915,-1.2400668017753276
1,-2.077114911285013,-0.8204509758414282,-1.252215575405998,-0.5810235792900244,-2.4400654220735856,-0.9279691098420222,-0.10416032404796888,-0.35307391746997785,-0.034373709986131915,-1.2400668017753276
2,-2.077114911285013,-0.8204509758414282,-2.145857597471673,-0.5810235792900244,-2.4400654220735856,-1.775956059475899,-1.0581498671034186,-0.35307391746997785,-0.034373709986131915,-1.2400668017753276
3,-2.077114911285013,-0.8204509758414282,-2.145857597471673,-2.6868069619907833,-2.4400654220735856,-1.775956059475899,-1.0581498671034186,-0.35307391746997785,-0.1618836694569516,-1.2400668017753276
4,-2.243393666945847,-0.8204509758414282,-2.145857597471673,-2.6868069619907833,-2.4400654220735856,-1.775956059475899,-1.0581498671034186,-0.35307391746997785,-1.383000723273061,-1.2400668017753276
5,-2.243393666945847,-0.8204509758414282,-2.145857597471673,-2.6868069619907833,-2.4400654220735856,-1.775956059475899,-2.901758047809067,-0.35307391746997785,-1.383000723273061,-1.2400668017753276
6,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.775956059475899,-2.901758047809067,-0.35307391746997785,-1.383000723273061,-1.2400668017753276
7,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.775956059475899,-2.901758047809067,-1.772374863896574,-1.383000723273061,-1.2400668017753276
8,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-2.901758047809067,-1.772374863896574,-1.383000723273061,-1.2400668017753276
9,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-2.901758047809067,-3.268756698322385,-1.383000723273061,-1.2400668017753276
10,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-2.901758047809067,-3.268756698322385,-1.383000723273061,-1.2400668017753276
11,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-2.9091301568250225,-3.268756698322385,-1.383000723273061,-1.2400668017753276
12,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-2.9091301568250225,-3.268756698322385,-1.383000723273061,-1.2400668017753276
13,-3.167467642622948,-0.8204509758414282,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
14,-3.167467642622948,-1.8193044850089912,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
15,-3.167467642622948,-1.8193044850089912,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
16,-3.167467642622948,-1.8193044850089912,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
17,-3.167467642622948,-2.007914657398889,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
18,-3.167467642622948,-2.007914657398889,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
19,-3.167467642622948,-2.007914657398889,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
20,-3.167467642622948,-2.007914657398889,-2.679581713144313,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
21,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
22,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
23,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
24,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-1.9721012172729235,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
25,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
26,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
27,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
28,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
29,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
30,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-2.6868069619907833,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.383000723273061,-1.2400668017753276
31,-3.167467642622948,-2.007914657398889,-3.4695289677017755,-3.199979612520231,-2.4400654220735856,-3.6238396071793413,-4.710943616095519,-3.268756698322385,-1.7363106372978683,-1.2400668017753276
